w,flux
21995.903544626897,807124.2274627434
21998.547900472302,795742.3451000019
22001.189982580952,788839.2106585419
22003.832064689603,752543.6254595342
22006.476420535007,757326.9623874788
22009.118502643658,729303.4169248649
22011.76058475231,771917.8195954501
22014.404940597713,794997.6624333406
22017.047022706363,790485.9493496543
22019.691378551768,713373.8757640047
22022.33346066042,775646.9637473603
22024.97554276907,704673.7155360038
22027.619898614474,827706.7655673727
22030.261980723124,820460.3428581133
22032.904062831774,797862.8714943179
22035.54841867718,811915.9340495421
22038.19050078583,782895.0999876361
22040.83258289448,792064.4164596635
22043.476938739885,802163.2091484804
22046.119020848535,799331.5356329174
22048.76337669394,744061.1490897678
22051.40545880259,722102.8806599464
22054.04754091124,719267.1410150194
22056.691896756645,721313.4322100773
22059.333978865296,722905.2388221374
22061.976060973946,421575.1315028116
22064.62041681935,758180.8177732755
22067.262498928,781259.1559886725
22069.90458103665,778027.1789183286
22072.548936882056,726011.1559094007
22075.191018990707,793872.1093238961
22077.83537483611,722364.6045279222
22080.47745694476,738864.0060388555
22083.119539053412,768992.1708649665
22085.763894898817,770948.5033322483
22088.405977007467,825946.2444034495
22091.048059116118,788276.5673694874
22093.692414961522,766060.9325010837
22096.334497070173,793573.9566599461
22098.976579178823,792432.8625542368
22101.620935024228,766088.6776260159
22104.26301713288,785200.9695005729
22106.90509924153,724064.3749252855
22109.549455086933,815042.4449715413
22112.191537195584,784471.6661098169
22114.83589304099,798219.64963738
22117.47797514964,804397.9990701218
22120.12005725829,799710.0988445043
22122.764413103694,814867.4175381112
22125.406495212344,802910.9965762828
22128.048577320995,807549.4907263768
22130.6929331664,798907.5382215063
22133.33501527505,803428.7191462155
22135.9770973837,730938.638969725
22138.621453229105,789139.5298898797
22141.263535337755,727447.1462180846
22143.90789118316,772941.9648648823
22146.54997329181,754852.2699559287
22149.19205540046,804131.7995904915
22151.836411245866,774072.1127811864
22154.478493354516,783098.614578235
22157.120575463166,731658.3333411523
22159.76493130857,794609.5489189051
22162.40701341722,748080.2808167511
22165.049095525872,788810.2240685644
22167.693451371277,776809.731144927
22170.335533479927,802591.9112515583
22172.977615588577,706169.8329459795
22175.621971433982,806346.044637571
22178.264053542633,708736.8898463318
22180.908409388037,808026.6683248403
22183.550491496688,747014.2486189512
22186.192573605338,798527.5668607549
22188.836929450743,790645.7327822978
22191.479011559393,789582.7599387346
22194.121093668044,774657.9008983774
22196.76544951345,773830.2593888686
22199.4075316221,775263.758099743
22202.04961373075,779535.6576554317
22204.693969576154,762761.7517317552
22207.336051684804,742527.278615783
22209.98040753021,742866.3332047885
22212.62248963886,669938.6799733415
22215.26457174751,834029.4168876685
22217.908927592915,679050.5671869181
22220.551009701565,792956.5676029116
22223.193091810215,752898.12147625
22225.83744765562,751207.7665633864
22228.47952976427,785332.7856116001
22231.12161187292,763231.3059380618
22233.765967718326,717037.7281532121
22236.408049826976,818987.0460672539
22239.050131935626,418928.2840771791
22241.69448778103,783876.2219096217
22244.33656988968,764032.2861013014
22246.980925735086,774752.9134850008
22249.623007843737,752352.9781825996
22252.265089952387,777247.6277039234
22254.90944579779,714746.9625006546
22257.551527906442,736019.1833880623
22260.193610015092,754911.2656319244
22262.837965860497,520268.41315239907
22265.480047969148,586787.7546079459
22268.122130077798,674444.4510363806
22270.766485923203,782276.3643988437
22273.408568031853,637742.4537215638
22276.052923877258,708846.9590218617
22278.69500598591,754682.9680133947
22281.33708809456,647917.3755968143
22283.981443939963,611519.8148580603
22286.623526048614,731468.7568235112
22289.265608157264,776711.9037051749
22291.90996400267,740720.8110996668
22294.55204611132,760249.1847659847
22297.19412821997,764042.6276489514
22299.838484065374,739746.2255392869
22302.480566174025,725691.0119942465
22305.122648282675,748873.3833332827
22307.76700412808,713821.5629666331
22310.40908623673,714364.7918345407
22313.053442082135,763869.6165673261
22315.695524190785,681728.2444651924
22318.337606299436,770833.4383001636
22320.98196214484,769518.669925915
22323.62404425349,777497.8569104521
22326.26612636214,784897.3017144214
22328.910482207546,775842.7821943305
22331.552564316196,785263.7737514994
22334.194646424847,754748.7410144418
22336.83900227025,766401.3596638159
22339.481084378902,783567.5783763344
22342.125440224307,713009.9545103533
22344.767522332957,773576.6064345483
22347.409604441607,754044.4643830357
22350.053960287012,760324.055334236
22352.696042395663,739309.4202227097
22355.338124504313,725364.1448954578
22357.982480349718,747920.5536625675
22360.624562458368,734277.2985751834
22363.26664456702,708753.9624425889
22365.911000412423,728743.3542859684
22368.553082521074,772395.4335734809
22371.195164629724,768616.1689352465
22373.83952047513,755987.9285928821
22376.48160258378,752089.6643812595
22379.125958429184,736067.8206463238
22381.768040537834,690929.3651017325
22384.410122646485,798180.4640034828
22387.05447849189,492331.80977269186
22389.69656060054,763706.3280131134
22392.33864270919,731207.66277797
22394.982998554595,663070.5755127445
22397.625080663245,779926.1918508811
22400.267162771896,679276.8318153259
22402.9115186173,758215.2445343211
22405.55360072595,767489.256357414
22408.197956571355,753156.6215679473
22410.840038680006,756337.9363650039
22413.482120788656,722181.5313729035
22416.12647663406,712714.9276783373
22418.76855874271,765508.3493661219
22421.41064085136,720886.1193639291
22424.054996696766,751842.3449062745
22426.697078805417,729982.3101729293
22429.339160914067,694546.1595726577
22431.983516759472,715674.2007301818
22434.625598868122,729795.1350096274
22437.267680976773,744987.3593595697
22439.912036822177,750043.7321570098
22442.554118930828,738638.2211004074
22445.198474776233,707908.3079236641
22447.840556884883,753036.5922234703
22450.482638993533,528547.6214293964
22453.126994838938,722789.2957586596
22455.76907694759,732302.5221656732
22458.41115905624,719560.0898508354
22461.055514901644,710160.6860728455
22463.697597010294,733180.747004013
22466.339679118944,734743.560796304
22468.98403496435,727162.5641477512
22471.626117073,736903.4824554004
22474.270472918404,723945.2022644695
22476.912555027055,767985.1097613722
22479.554637135705,463245.66614351276
22482.19899298111,766457.4046086326
22484.84107508976,747950.0388086388
22487.48315719841,748113.234626724
22490.127513043815,710999.6186417437
22492.769595152466,760387.7381838529
22495.411677261116,737362.5960602419
22498.05603310652,747912.230529922
22500.69811521517,707308.0478968215
22503.34019732382,749567.9433319299
22505.984553169226,728193.172076728
22508.626635277877,738398.9737364532
22511.27099112328,742085.1681422021
22513.91307323193,683244.25400443
22516.555155340582,706681.9239336561
22519.199511185987,733254.7486362912
22521.841593294637,743733.8411146412
22524.483675403288,717436.7655419373
22527.128031248692,751029.6215231024
22529.770113357343,725712.6957442306
22532.412195465993,686076.9266658146
22535.056551311398,722185.0575905463
22537.69863342005,708493.8372968358
22540.342989265453,723479.0477532952
22542.985071374103,669055.7998202634
22545.627153482754,718772.7660375468
22548.27150932816,757101.9904660931
22550.91359143681,695615.097840743
22553.55567354546,719738.7503006493
22556.200029390864,731946.3022675185
22558.842111499514,657682.088703237
22561.484193608165,700498.1649491091
22564.12854945357,717719.9120081961
22566.77063156222,736455.3909639609
22569.41271367087,648907.0300716921
22572.057069516275,725724.8752865675
22574.699151624925,719840.5410483592
22577.34350747033,732857.2705237203
22579.98558957898,664458.1975295085
22582.62767168763,741500.9944544235
22585.272027533036,714109.693114919
22587.914109641686,712960.3509921324
22590.556191750336,736008.4440755175
22593.20054759574,717025.789250626
22595.84262970439,694657.6141847093
22598.484711813042,715422.6237086653
22601.129067658447,751125.2978880913
22603.771149767097,737638.8261383767
22606.415505612502,722024.2436697534
22609.057587721152,685658.9956475098
22611.699669829803,748781.7156328722
22614.344025675207,644191.2345326855
22616.986107783858,704243.8698881505
22619.628189892508,647891.1759360738
22622.272545737913,678829.2809889087
22624.914627846563,664220.0581158121
22627.556709955214,501784.1764764045
22630.20106580062,683578.0898824387
22632.84314790927,623379.1210055831
22635.48523001792,727570.5490632176
22638.129585863324,675867.7617327982
22640.771667971974,732042.2301070977
22643.41602381738,669976.8548506218
22646.05810592603,731040.6637631729
22648.70018803468,727851.2088524457
22651.344543880085,671852.7820509673
22653.986625988735,711191.4758773404
22656.628708097385,639675.2174663628
22659.27306394279,717353.9473617896
22661.91514605144,719916.5231682567
22664.55722816009,731249.7291776888
22667.201584005496,722500.2675222298
22669.843666114146,740434.345124832
22672.48802195955,689707.5156101444
22675.1301040682,727247.0954807444
22677.77218617685,717856.9813330618
22680.416542022256,708576.6797763313
22683.058624130907,671647.7042066164
22685.700706239557,712341.0182214885
22688.34506208496,727494.1994103775
22690.987144193612,705024.0720831204
22693.629226302262,726358.5587599613
22696.273582147667,713381.7898666511
22698.915664256318,692281.3087321622
22701.560020101722,694830.2626133927
22704.202102210373,678549.2924440071
22706.844184319023,720941.2480052883
22709.488540164428,692994.7788650016
22712.13062227308,739055.1051960809
22714.77270438173,666041.1224163196
22717.417060227133,717829.3851179141
22720.059142335784,675398.3483021556
22722.701224444434,731031.1980111457
22725.34558028984,709505.5804911915
22727.98766239849,725441.3517955502
22730.62974450714,727937.3069231644
22733.274100352544,695623.8187056221
22735.916182461195,717527.3259720401
22738.5605383066,704340.4692305129
22741.20262041525,697738.7427237155
22743.8447025239,744215.4039801129
22746.489058369305,488831.7110442992
22749.131140477955,696236.5456463312
22751.773222586606,721253.1853002086
22754.41757843201,690338.472919142
22757.05966054066,691284.5674738627
22759.70174264931,653415.2991815385
22762.346098494716,718111.5359124201
22764.988180603366,692648.5785726908
22767.63253644877,641453.7505238022
22770.27461855742,700900.6115902656
22772.916700666072,729842.9121718217
22775.561056511477,723523.0902676634
22778.203138620127,722733.7103488536
22780.845220728777,713059.846688256
22783.489576574182,714559.541688031
22786.131658682832,691683.7732114219
22788.773740791483,669297.7384008771
22791.418096636888,713314.9419843424
22794.060178745538,710315.1308978206
22796.70226085419,665326.3094623924
22799.346616699593,693118.9125091209
22801.988698808243,685592.6905836305
22804.63305465365,674936.292724365
22807.2751367623,677748.5473806325
22809.91721887095,709379.7392222869
22812.561574716354,777265.3293026288
22815.203656825004,562441.002654575
22817.845738933655,689008.3243144468
22820.49009477906,661460.8955121841
22823.13217688771,662910.4195505278
22825.77425899636,706324.7066590297
22828.418614841765,691522.6872578766
22831.060696950415,717124.9492224815
22833.70505279582,674479.5179917531
22836.34713490447,746487.6710801731
22838.98921701312,505414.41987811954
22841.633572858525,720407.8265866688
22844.275654967176,703710.4155214161
22846.917737075826,693807.5283815196
22849.56209292123,720867.380588444
22852.20417502988,588577.0218131242
22854.84625713853,701616.5241927572
22857.490612983936,700016.5866402286
22860.132695092587,709523.84090367
22862.774777201237,717673.973844794
22865.419133046642,702018.9280232424
22868.061215155292,713109.0148321931
22870.705571000697,685296.2010687292
22873.347653109347,713405.7765379552
22875.989735217998,709775.0579832232
22878.634091063403,648599.7889528912
22881.276173172053,692653.3126896347
22883.918255280703,690092.729861003
22886.562611126108,666481.0189670536
22889.20469323476,624552.0495958054
22891.84677534341,664173.2469158396
22894.491131188814,715048.74779844
22897.133213297464,707130.8251190545
22899.77756914287,701015.3353278761
22902.41965125152,694560.4962723396
22905.06173336017,691412.6700586447
22907.706089205574,707774.882432269
22910.348171314225,710028.4987955018
22912.990253422875,622936.1292281552
22915.63460926828,660406.4389494485
22918.27669137693,698577.3025365279
22920.91877348558,651866.5001259877
22923.563129330985,706386.8833666926
22926.205211439636,697836.4406046423
22928.847293548286,564681.3267684905
22931.49164939369,435429.20895155595
22934.13373150234,436984.42840701144
22936.778087347746,209356.6327009601
22939.420169456396,194008.7494424762
22942.062251565047,208955.16514320925
22944.70660741045,422308.53911587794
22947.3486895191,219176.6238038062
22949.990771627752,216553.2249017501
22952.635127473157,412013.64317438216
22955.277209581807,513927.666392676
22957.919291690458,204686.63322793946
22960.563647535862,476006.8654938539
22963.205729644513,338082.3172732827
22965.850085489918,488172.80422180967
22968.492167598568,271561.3052446087
22971.13424970722,424931.2477397174
22973.778605552623,534562.4293460769
22976.420687661273,631221.3407370732
22979.062769769924,377430.9881604974
22981.70712561533,717311.467879117
22984.34920772398,199929.99555318465
22986.99128983263,583637.6870332436
22989.635645678034,452724.6283441726
22992.277727786684,316706.36467503937
22994.919809895335,695374.615162987
22997.56416574074,269333.73654867103
23000.20624784939,606716.7122504014
23002.850603694795,748395.1101156276
23005.492685803445,231540.44216610986
23008.134767912095,618199.8574569358
23010.7791237575,681649.4084895928
23013.42120586615,331903.9344369948
23016.0632879748,616054.8768848771
23018.707643820206,676930.1590766907
23021.349725928856,266524.39741190936
23023.991808037506,609094.1975165717
23026.63616388291,638764.656683699
23029.27824599156,273800.2924658316
23031.922601836966,591461.9388433528
23034.564683945617,637895.5424825535
23037.206766054267,693897.0525872764
23039.851121899672,389513.07253144094
23042.493204008322,590501.3484833008
23045.135286116973,723308.3491101284
23047.779641962377,250886.10595907614
23050.421724071028,612273.5660635151
23053.063806179678,561858.3038108551
23055.708162025083,728432.935959436
23058.350244133733,251641.29613225255
23060.992326242384,620057.4901646072
23063.63668208779,584312.9281479504
23066.27876419644,643536.9377209605
23068.923120041844,260465.94597280957
23071.565202150494,585188.5725367569
23074.207284259144,555493.2457200955
23076.85164010455,638627.5320225704
23079.4937222132,305628.9359400105
23082.13580432185,628614.0692041351
23084.780160167255,588073.5742136174
23087.422242275905,720612.8601984415
23090.064324384555,401182.67793953355
23092.70868022996,604467.2071196923
23095.35076233861,570140.4123276231
23097.995118184015,637607.2177750355
23100.637200292666,221932.57845948456
23103.279282401316,442188.0793471947
23105.92363824672,608280.4267004743
23108.56572035537,613331.2746923867
23111.20780246402,607875.9841225382
23113.852158309426,587801.0087317525
23116.494240418077,536111.5636949829
23119.136322526727,520410.0283452483
23121.78067837213,666474.8656786777
23124.422760480782,277179.75726733083
23127.064842589432,701135.2996450496
23129.709198434837,636620.575384206
23132.351280543488,600495.119459455
23134.995636388892,687041.3386470731
23137.637718497543,244490.8734582789
23140.279800606193,611997.867855146
23142.924156451598,565910.1991728793
23145.566238560248,611431.0857398879
23148.2083206689,583399.5405688288
23150.852676514303,377388.95311873604
23153.494758622954,684878.2172060704
23156.136840731604,596299.8866840756
23158.78119657701,575455.5345101305
23161.42327868566,646079.7265668728
23164.067634531064,312940.7472581741
23166.709716639714,668349.3099034597
23169.351798748365,447873.7269082385
23171.99615459377,548952.9440770578
23174.63823670242,670492.5557850492
23177.28031881107,291098.73292058933
23179.924674656475,614223.0828738
23182.566756765125,616197.7641671423
23185.208838873776,587551.2397799235
23187.85319471918,657859.8702664617
23190.49527682783,367348.0926145288
23193.13735893648,643603.607167796
23195.781714781886,626499.401217634
23198.423796890536,442060.5973753005
23201.06815273594,606258.4721301025
23203.71023484459,710128.395937639
23206.352316953242,367465.43699273514
23208.996672798647,585550.8005199389
23211.638754907297,645147.7309849944
23214.280837015947,372315.50589694094
23216.925192861352,584345.2946719021
23219.567274970002,493482.31168340857
23222.209357078653,355195.54921330075
23224.853712924058,425891.14432362205
23227.495795032708,182941.90060379414
23230.140150878113,179849.62948508456
23232.782232986763,218681.1574916801
23235.424315095413,201585.03732536576
23238.06867094082,394726.3683272923
23240.71075304947,192176.59363509616
23243.35283515812,207892.42049225274
23245.997191003524,397407.2248842863
23248.639273112174,299823.04725018446
23251.281355220824,213447.3745807174
23253.92571106623,579586.7417130333
23256.56779317488,191398.446462824
23259.20987528353,598900.4634927289
23261.854231128935,234455.50297490077
23264.496313237585,530405.7776202863
23267.14066908299,252307.25290789115
23269.78275119164,606901.0646666562
23272.42483330029,407980.1752360471
23275.069189145695,348115.1850237036
23277.711271254346,604423.1806130902
23280.353353362996,184355.2185356676
23282.9977092084,638412.1571318831
23285.63979131705,252288.47791517398
23288.2818734257,221266.59502830467
23290.926229271106,648238.9881828784
23293.568311379757,342901.9771548485
23296.21266722516,401568.3766066968
23298.854749333812,407528.6537644715
23301.496831442462,251768.83704538428
23304.141187287867,409146.9705064286
23306.783269396517,644515.4642208987
23309.425351505168,324964.1703633156
23312.069707350573,344321.27726055507
23314.711789459223,449337.84844926186
23317.353871567873,544433.1053598877
23319.998227413278,225908.94246785188
23322.64030952193,557174.085841303
23325.284665367333,668636.1835763953
23327.926747475984,261503.65919433915
23330.568829584634,545687.7219731901
23333.21318543004,575882.6377177746
23335.85526753869,540922.7246046242
23338.49734964734,293078.0622612547
23341.141705492744,580411.2064542852
23343.783787601395,621443.3259361507
23346.425869710045,418389.6476253058
23349.07022555545,540185.3490334935
23351.7123076641,549678.1746269263
23354.35438977275,467424.12216765626
23356.998745618155,249837.76053328675
23359.640827726806,631279.9060981142
23362.28518357221,570725.1932917342
23364.92726568086,649491.1546811274
23367.56934778951,301517.70126077556
23370.213703634916,623279.4086373395
23372.855785743566,458891.7134299734
23375.497867852217,469267.7482427168
23378.14222369762,628389.8536884267
23380.78430580627,313460.26196949556
23383.426387914922,592588.4407075915
23386.070743760327,413349.1678161211
23388.712825868977,625365.4234430454
23391.357181714382,228146.4062932839
23393.999263823032,406253.4699479983
23396.641345931683,536934.3422158173
23399.285701777088,639003.6021452433
23401.927783885738,469293.987476616
23404.56986599439,369072.88588168373
23407.214221839793,501184.68399292446
23409.856303948443,551178.6192791581
23412.498386057094,295026.330845484
23415.1427419025,265625.3313586025
23417.78482401115,443001.7024291155
23420.4269061198,589388.9166008176
23423.071261965204,573107.3393261923
23425.713344073854,622835.9982076873
23428.35769991926,467802.68289066525
23430.99978202791,311261.10579572007
23433.64186413656,401757.1930344957
23436.286219981965,568056.3388699072
23438.928302090615,619522.9832714132
23441.570384199265,305169.21914884273
23444.21474004467,344614.67886303517
23446.85682215332,442785.7044441676
23449.49890426197,364064.4026497767
23452.143260107376,510745.3780761006
23454.785342216026,291477.6445844242
23457.42969806143,500959.9565042354
23460.07178017008,391497.7992453257
23462.71386227873,519981.6211822967
23465.358218124136,556403.7441406542
23468.000300232787,226328.94757527317
23470.642382341437,598924.5114487429
23473.286738186842,310564.9096296457
23475.928820295492,476313.27539003856
23478.570902404143,558825.6680364584
23481.215258249547,473739.7857857969
23483.857340358198,604768.5941077431
23486.499422466848,448924.9076169961
23489.143778312253,425142.7424006925
23491.785860420903,358972.6861804324
23494.430216266308,494849.00344724796
23497.07229837496,226551.51147225994
23499.71438048361,567912.930311261
23502.358736329013,588992.6528069851
23505.000818437664,396066.5695381106
23507.642900546314,495299.58970727824
23510.28725639172,464506.87413984165
23512.92933850037,243898.0637084581
23515.57142060902,519582.0654640932
23518.215776454424,414776.5936078976
23520.857858563075,284367.11263314023
23523.50221440848,374675.8318729878
23526.14429651713,198779.321580804
23528.78637862578,178403.44347424517
23531.430734471185,181526.6049260475
23534.072816579835,175576.1877795942
23536.714898688486,224391.19852424477
23539.35925453389,202986.98109370063
23542.00133664254,257886.57069670313
23544.64341875119,178423.77549990593
23547.287774596596,216514.4758980672
23549.929856705246,288477.2161058531
23552.571938813897,229805.63014733364
23555.2162946593,380655.86505026795
23557.858376767952,358783.3255252252
23560.502732613357,196437.1036090827
23563.144814722007,321757.2751054054
23565.786896830657,443964.6119360126
23568.431252676062,251924.3106509173
23571.073334784713,236054.03877329038
23573.715416893363,381415.5184148083
23576.359772738768,213169.2920182406
23579.001854847418,502504.42674119375
23581.64393695607,300585.35701475316
23584.288292801473,198815.90259308572
23586.930374910124,503785.8866294905
23589.57473075553,265398.0163144447
23592.21681286418,285747.351161797
23594.85889497283,315073.0531585653
23597.503250818234,408117.3742404534
23600.145332926884,460921.9902482138
23602.787415035535,570048.9359393534
23605.43177088094,344491.74178442307
23608.07385298959,315516.1744726412
23610.71593509824,584448.3995988399
23613.360290943645,548927.1595429961
23616.002373052295,273801.49317632325
23618.644455160946,512056.78498999495
23621.28881100635,628169.3635985442
23623.930893115,273237.02020095283
23626.575248960406,417263.2245268648
23629.217331069056,352669.4612636062
23631.859413177706,325291.4736490194
23634.50376902311,192963.41335776605
23637.14585113176,540066.3044144535
23639.78793324041,558928.73192933
23642.432289085817,341284.6329821629
23645.074371194467,563227.784654334
23647.716453303117,373884.1633236093
23650.360809148522,547508.3715052782
23653.002891257172,430128.5664006302
23655.647247102577,202646.77603634645
23658.289329211228,548056.0854090365
23660.931411319878,394905.1055887231
23663.575767165283,405780.6661129819
23666.217849273933,349562.97129195475
23668.859931382583,484286.8644645257
23671.50428722799,572351.385234676
23674.14636933664,502559.39421555126
23676.78845144529,433385.2689415797
23679.432807290694,263692.28795853275
23682.074889399344,541473.5760425694
23684.716971507994,671379.2583221655
23687.3613273534,229312.5520233739
23690.00340946205,431642.586269663
23692.647765307454,517605.62934978405
23695.289847416105,477294.33254425245
23697.931929524755,542246.3271357391
23700.57628537016,283638.82747098804
23703.21836747881,588995.2471948682
23705.86044958746,198859.40223365906
23708.504805432865,509675.9843860747
23711.146887541516,319952.3020583453
23713.788969650166,537652.221384093
23716.43332549557,568386.3383824824
23719.07540760422,436829.8650014262
23721.719763449626,481352.402853852
23724.361845558276,216799.49566022068
23727.003927666927,284612.8332051378
23729.64828351233,458151.9575292582
23732.290365620982,436144.398365114
23734.932447729632,466467.24028278474
23737.576803575037,196312.4825272771
23740.218885683687,314999.32593372674
23742.860967792338,367304.65978688386
23745.505323637743,383810.55880852224
23748.147405746393,259001.92935065954
23750.789487855043,294177.29188396456
23753.433843700448,454955.6714752315
23756.0759258091,321991.7681492467
23758.720281654503,549155.2172960901
23761.362363763154,325374.77624713094
23764.004445871804,504123.5274069641
23766.64880171721,326800.4910705013
23769.29088382586,358768.64572202566
23771.93296593451,434160.14897279855
23774.577321779914,390188.87150951993
23777.219403888565,412118.3579401799
23779.861485997215,327534.6800419065
23782.50584184262,229894.0690441912
23785.14792395127,340833.93536413787
23787.792279796675,362814.54806582845
23790.434361905325,322811.0013536529
23793.076444013976,444310.03969496454
23795.72079985938,263748.9052382811
23798.36288196803,490060.7152277342
23801.00496407668,354729.73872965504
23803.649319922086,451419.476556467
23806.291402030736,478428.3082538102
23808.933484139387,547099.1471344607
23811.57783998479,275805.4893756069
23814.21992209344,545051.9701484762
23816.862004202092,405379.2974041015
23819.506360047497,458127.99036432634
23822.148442156147,386638.6601723657
23824.792798001552,314101.98766388895
23827.434880110202,278992.7434885057
23830.076962218853,163107.9211014309
23832.721318064258,173051.4166399707
23835.363400172908,165362.59884703692
23838.00548228156,182379.55264759096
23840.649838126963,209492.99112964852
23843.291920235613,306961.682989545
23845.934002344264,256184.82361732784
23848.57835818967,268809.17594387266
23851.22044029832,250779.03567845124
23853.864796143724,324630.70242898364
23856.506878252374,311261.1958796288
23859.148960361024,186638.3486150958
23861.79331620643,373227.8611686996
23864.43539831508,312261.00551939075
23867.07748042373,265879.10400120675
23869.721836269135,292653.7121102173
23872.363918377785,329990.76472726214
23875.006000486435,232478.36801913395
23877.65035633184,308427.22468080843
23880.29243844049,217075.5201642461
23882.93452054914,523167.60196814133
23885.578876394546,312142.6434282375
23888.220958503196,316556.18806381535
23890.8653143486,374361.7948696951
23893.50739645725,184242.6916223594
23896.1494785659,442763.06881500245
23898.793834411306,392387.9931254032
23901.435916519957,345773.114599474
23904.077998628607,223272.06940408048
23906.72235447401,407143.0409612717
23909.364436582662,407734.74255227396
23912.006518691313,307785.524821736
23914.650874536717,433338.3914223553
23917.292956645368,494984.45105970657
23919.937312490772,298991.6755308454
23922.579394599423,250960.0183372578
23925.221476708073,266448.3969729812
23927.865832553478,315993.98529374937
23930.50791466213,239279.79717689767
23933.14999677078,546851.5969109758
23935.794352616183,350024.84888804215
23938.436434724834,378654.78576210927
23941.078516833484,454109.62642254034
23943.72287267889,406919.1062394345
23946.36495478754,444124.3743770656
23949.009310632944,308272.7732582871
23951.651392741594,391835.2495365949
23954.293474850245,433438.56903522194
23956.93783069565,295580.4657135604
23959.5799128043,463444.02326641895
23962.22199491295,482597.4277900211
23964.866350758355,479674.62699710653
23967.508432867005,235429.64415152045
23970.150514975656,508136.2735660895
23972.79487082106,438970.11065448757
23975.43695292971,452389.9297642473
23978.07903503836,327339.12059140526
23980.723390883766,190792.9529142107
23983.365472992416,458734.8558691693
23986.00982883782,352679.8991228934
23988.65191094647,399909.47243970155
23991.293993055122,246644.3195514092
23993.938348900527,584495.3538530419
